id,product_name,region,sales_amount,date,quantity,category,customer_id,profit
44113,Tablet,Central,5051.15,9/10/2025,4,Accessories,C1031,1084.23
28022,Mobile, SOUTH,3445.01,11/28/2025,2,Electronics,C1121,452.37
29568,Printer,North,-1459.66,2/8/2025,5,Clothing,C1371,-276.36
31368,Tablet,West,3049.96,8/20/2025,3,Accessories,C1448,549.77
38482,Camera,East,2527,11/6/2025,3,Furniture,C1086,648.48
6565,Mouse,South,2684.73,9/30/2025,5,Furniture,C1275,886.39
19581,Keyboard,West ,4618.98,12/15/2025,2,Accessories,C1002,1591.28
42052,Keyboard,North,3963.1,12/27/2025,2,Accessories,C1382,1233.23
42736,Smartwatch,West ,2552.02,2/4/2025,4,Clothing,C1477,838.74
10877,Laptop, SOUTH,2205.19,5/1/2024,1,Furniture,C1396,574.24
49525,Monitor, SOUTH,3466.86,9/29/2024,2,Electronics,C1403,525.02
46926,Mouse,Central,4169.66,3/6/2025,2,Electronics,C1355,1311.34
16436,Smartwatch,north ,1079.65,1/24/2025,5,Clothing,C1299,235.89
35169,Headphones,east,2951.15,9/11/2025,4,Clothing,C1078,907.55
36152,Keyboard,east,1017.15,3/21/2025,5,Accessories,C1414,188.21
30822,Camera,East,2513.49,1/4/2026,1,Electronics,C1243,286.44
7808,Mouse,West,1706.28,10/25/2025,4,Office Supplies,C1426,540.04
40001,Mobile,east,5117.19,4/12/2024,2,Furniture,C1114,711.68
48048,Tablet,North,4804.38,3/19/2024,2,Clothing,C1240,844.48
38552,Smartwatch,South,905.15,1/24/2025,2,Electronics,C1083,191.99
39038,Laptop,West,3788.85,9/9/2025,4,Electronics,C1282,1208.43
43115,Mouse,South,3308.54,8/16/2025,5,Accessories,C1493,960.92
46484,Mobile,East,2143.83,9/27/2025,5,Furniture,C1241,377.68
43000,Smartwatch,West ,4202.24,8/8/2025,4,Office Supplies,C1202,892.79
11776,Mouse,East,2773.37,11/13/2025,2,Electronics,C1152,802.82
48509,Printer,North,1645.08,6/11/2024,4,Office Supplies,C1104,383.64
16692,Smartwatch,,2689.84,1/5/2026,4,Clothing,C1285,454.44
623,Laptop,East,1059.49,,4,Clothing,C1027,325.61
43953,Laptop,east,1122.18,7/17/2025,3,Accessories,C1421,392.3
280,Printer,,2754.77,8/28/2024,2,Electronics,C1297,958.15
32384,Keyboard,North,3799.78,8/7/2025,3,Furniture,C1369,1035.93
28775,Camera,West ,2196.98,12/21/2025,5,Furniture,C1262,310.83
40073,Laptop,East,814.43,10/17/2025,2,Electronics,C1068,163.07
9924,Mouse, SOUTH,807.17,,1,Accessories,C1221,136.73
15262,Tablet,north ,2043.91,12/18/2024,2,Furniture,C1041,640.95
33598,Laptop,West ,2947.03,9/23/2024,4,Office Supplies,C1385,395.72
18552,Tablet,,4512.44,1/8/2024,4,Accessories,C1336,1192.39
18175,Headphones,North,315.7,2/24/2026,5,Furniture,C1014,89.4
7019,Printer, SOUTH,4726.18,3/4/2026,1,Electronics,C1264,611.58
5843,Keyboard,,3516.56,10/16/2024,5,Clothing,C1433,637.28
41518,Keyboard,South,4699.37,12/4/2024,1,Accessories,C1400,1241.3
37625,Mouse,North,4435.48,12/17/2025,2,Furniture,C1393,1408.8
6822,Mobile,West ,570.23,10/11/2025,4,Furniture,C1220,63.26
33180,Mouse,Central,4975.15,7/13/2025,5,Accessories,C1369,1123.05
12491,Mouse,north ,3993.79,6/26/2025,2,Furniture,C1308,1147.74
23226,Headphones,North,4028.42,3/25/2026,4,Accessories,C1091,1297.03
24342,Mouse,South,3285.48,1/25/2026,4,Electronics,C1178,848.59
16568,Smartwatch,,2770.87,2/6/2025,3,Clothing,C1011,919.23
23422,Monitor,East,2515.84,11/12/2024,5,Electronics,C1038,355.11
7343,Mobile,North,987.57,9/7/2024,2,Clothing,C1357,274.49
17210,Smartwatch,West,3094.53,12/23/2025,1,Office Supplies,C1406,1013.7
38515,Monitor,north ,2414.43,6/17/2025,3,Clothing,C1446,314.47
39046,Headphones,South,2856.45,4/29/2024,3,Clothing,C1204,353.46
16595,Monitor,South,5757.69,1/31/2025,5,Electronics,C1377,1875.29
22795,Mouse,north ,436.4,3/15/2026,2,Accessories,C1407,45.79
43021,Keyboard,east,239.17,12/6/2024,4,Furniture,C1180,66.8
49150,Printer,East,3100.73,6/5/2024,5,Furniture,C1472,669.7
3971,Printer,,-1366.6,,4,Office Supplies,C1170,-255.19
47472,Printer,East,2451.22,11/15/2025,2,Office Supplies,C1372,678.48
30939,, SOUTH,1957.77,1/27/2025,4,Office Supplies,C1247,233.99
11364,Smartwatch,East,,3/7/2025,3,Furniture,C1238,595.65
9697,Mouse,East,4813.65,11/12/2024,4,Electronics,C1101,822.89
2317,Printer,West,3761.44,4/22/2025,3,Accessories,C1343,749.79
46443,Laptop,,99.04,5/25/2024,3,Electronics,C1140,21.67
39796,Keyboard,West,2383.58,3/20/2026,1,Electronics,C1239,426.28
10373,Printer,east,3371.2,2/8/2025,3,Furniture,C1099,796.51
31776,Printer,North,2877.83,3/6/2025,4,Office Supplies,C1112,435.7
36116,Keyboard,east,633.39,8/16/2025,3,Clothing,C1305,131.87
265,Keyboard,,2220.11,5/11/2024,3,Clothing,C1416,509.61
16570,Smartwatch,Central,4727.75,3/1/2026,3,Electronics,C1106,917.24
32227,Printer,,2951.2,8/30/2025,2,Electronics,C1220,605.22
20037,Headphones,east,3564.47,8/24/2024,1,Furniture,C1235,781.82
26828,Tablet,East,4032.03,11/12/2026,5,Electronics,C1135,755.01
42384,Laptop,South,1111.25,6/25/2025,1,Office Supplies,C1020,305.34
7032,Camera,east,3207.97,4/27/2025,4,Clothing,C1010,846.13
12689,Keyboard,South,4016.15,1/18/2025,3,Clothing,C1106,1051.47
44103,Tablet,north ,3338.75,4/22/2024,5,Office Supplies,C1228,1038.25
5893,Camera,West,3595.5,4/26/2024,2,Clothing,C1393,1071.18
3811,Monitor,West,3272.93,,2,Office Supplies,C1108,577.02
33748,Headphones,Central,1170.97,7/12/2025,5,Furniture,C1159,343.39
35856,Tablet,Central,3054.6,8/12/2024,1,Electronics,C1125,605.22
38790,Mouse,Central,1525.2,5/25/2025,1,Clothing,C1030,269.14
37918,Headphones,,3650.45,3/3/2026,1,Accessories,C1241,1265.5
1860,Camera, SOUTH,1314.59,2/23/2025,4,Electronics,C1078,173.66
45101,Printer,South,5571.87,12/12/2025,2,Furniture,C1088,1701.93
43688,Camera,east,1931.7,1/5/2026,3,Office Supplies,C1394,618.16
36006,Printer,,1215.25,1/28/2024,1,Accessories,C1139,335.57
26494,Keyboard,east,2440.88,9/3/2024,5,Furniture,C1297,299.02
39689,Mobile,north ,2662.09,6/7/2025,2,Furniture,C1279,823.1
30747,Printer,Central,3448.1,11/10/2024,4,Clothing,C1126,1074.97
1846,Smartwatch,east,752.15,11/15/2025,3,Clothing,C1264,81.54
37733,Monitor,North,3465.35,2/9/2025,4,Accessories,C1134,554.49
8254,Laptop,,4044.43,5/21/2025,2,Office Supplies,C1025,1282.2
34179,Monitor,West ,4050.26,12/25/2024,5,Office Supplies,C1366,1061.11
7062,, SOUTH,3394.34,,1,Clothing,C1399,885.17
22138,Keyboard,Central,1543.44,10/26/2025,4,Electronics,C1376,450.9
7911,Printer,east,4901.87,,4,Accessories,C1189,1060.07
9910,Mouse,north ,4640.85,,2,Clothing,C1058,1371.38
35859,Headphones,Central,2310.47,9/6/2024,3,Electronics,C1444,498.88
29272,Monitor,North,3285.16,2/12/2026,5,Furniture,C1065,1138.33
28497,Monitor,West ,1504.83,12/25/2024,2,Electronics,C1455,253.08
16413,Smartwatch,east,5899.43,7/20/2024,1,Accessories,C1370,1385.73
11901,Tablet,North,4123.42,11/30/2024,5,Electronics,C1277,652.94
4651,Tablet, SOUTH,3451.01,9/10/2024,1,Electronics,C1135,715.44
44341,Mouse,North,2961.21,11/4/2025,3,Clothing,C1382,513.54
2603,Headphones,East,1404.4,5/3/2025,1,Accessories,C1471,153.16
35073,Laptop, SOUTH,3575.66,12/17/2025,5,Clothing,C1477,413.86
33071,Tablet,North,1127.27,9/19/2025,2,Accessories,C1102,114.87
30782,Headphones,West,1749.01,8/28/2025,3,Clothing,C1229,531.67
33399,Mobile,Central,1531.33,2/19/2025,1,Office Supplies,C1345,446.87
19888,Headphones,West,4461.21,5/19/2026,3,Clothing,C1170,1463.05
33131,Keyboard,east,3516.79,11/12/2024,2,Furniture,C1272,672.56
5195,Smartwatch,South,-4323.56,7/12/2025,2,Furniture,C1496,-1149.26
41190,Headphones, SOUTH,312.42,10/18/2025,1,Accessories,C1192,35.66
16849,Headphones,North,1859.4,11/24/2024,5,Electronics,C1374,212.92
11666,Mobile,,4506.95,11/21/2025,2,Clothing,C1077,1107.45
8698,Laptop,,2012.93,,3,Electronics,C1420,576.95
41428,Printer,north ,926.74,3/16/2026,3,Office Supplies,C1112,278.09
8073,Monitor,West,3021.77,11/23/2024,3,Electronics,C1133,529.91
29318,Tablet,East,3009.48,2/23/2025,4,Furniture,C1491,1050.39
22347,Mouse,,1160.76,12/20/2024,4,Furniture,C1331,353.44
31464,Keyboard, SOUTH,520.1,9/24/2025,5,Furniture,C1073,91.93
5624,Smartwatch,West ,3894.81,8/18/2025,4,Furniture,C1194,928.73
22775,Headphones,Central,766.68,4/6/2025,4,Office Supplies,C1000,102.88
14596,Smartwatch,East,586.14,8/8/2025,1,Clothing,C1409,140.9
21597,Headphones,West ,1124.98,12/13/2024,5,Electronics,C1338,112.53
28611,Keyboard,,4806.26,1/21/2025,5,Accessories,C1349,1410.39
21756,Smartwatch,,1733.95,5/12/2024,2,Office Supplies,C1497,576.1
13183,Camera,East,4343.08,9/17/2024,3,Accessories,C1009,1067.98
8697,,Central,3409.71,3/19/2025,4,Electronics,C1019,923.13
29134,Camera,Central,2803.56,10/3/2025,5,Furniture,C1246,916.19
43546,Mouse,north ,2382.59,3/27/2025,3,Office Supplies,C1103,391.87
4313,Monitor,north ,1003.31,4/6/2025,4,Office Supplies,C1441,224.74
29775,Keyboard,South,1784.57,3/27/2024,1,Office Supplies,C1110,426.31
15784,Laptop,,3741.48,11/15/2025,1,Office Supplies,C1086,1193.91
40909,Laptop,north ,3561.87,7/6/2024,4,Electronics,C1193,1045.6
39349,Smartwatch,North,1512.97,4/10/2026,1,Accessories,C1269,322.61
24110,Mouse,Central,4084.47,3/3/2025,1,Accessories,C1375,1339.82
30479,Headphones,,791.34,1/9/2025,2,Electronics,C1091,170.83
4082,Printer,South,2459.5,10/28/2024,4,Clothing,C1365,625.75
17592,Printer,South,3468.12,4/19/2025,4,Accessories,C1164,490.34
21939,Mouse,Central,202.24,7/28/2025,1,Accessories,C1426,63.92
36751,,Central,3746.36,3/14/2025,4,Clothing,C1239,878.53
13854,Printer,,2275.71,1/2/2024,5,Office Supplies,C1274,542.15
37379,Mobile,Central,2168.91,10/29/2025,5,Accessories,C1124,692.08
21273,Headphones,West ,3221,2/8/2024,3,Electronics,C1047,818.45
23690,Keyboard,,503.93,8/18/2024,4,Office Supplies,C1064,134.74
23196,Monitor,,2075.52,9/30/2025,5,Accessories,C1474,278.19
31019,Keyboard,,1345.91,7/9/2024,4,Office Supplies,C1274,277.17
23525,Printer,South,298.93,6/25/2024,5,Furniture,C1290,52.59
19918,Camera,Central,4098.79,5/28/2025,1,Clothing,C1014,1249
49574,Printer,West ,515.83,6/2/2024,4,Accessories,C1440,82.06
11378,Camera,,3677.98,12/16/2025,3,Clothing,C1147,442.37
48810,Mobile,north ,636.11,1/9/2025,4,Clothing,C1490,208.23
14486,Laptop,,2879.3,1/9/2026,1,Accessories,C1351,367.36
44307,Printer,Central,4466.6,1/23/2025,2,Office Supplies,C1360,1355.32
21640,Monitor,East,4724.63,5/27/2024,3,Furniture,C1072,671.44
40680,Keyboard,West ,1394.87,5/25/2024,5,Electronics,C1174,178.63
456,Mobile,South,1518.15,8/16/2025,1,Furniture,C1421,264.96
11107,Headphones,,419.25,6/28/2024,2,Office Supplies,C1022,92.58
15704,Mobile,West ,4400.29,4/8/2025,1,Clothing,C1213,445.7
9784,Laptop, SOUTH,4497.81,5/11/2025,5,Electronics,C1302,1031.97
5218,Monitor,East,3752.95,,1,Office Supplies,C1183,1123.06
16074,Monitor,north ,3246.78,9/25/2024,1,Office Supplies,C1318,499.84
40794,Keyboard, SOUTH,4066.56,4/27/2025,4,Electronics,C1094,668.21
6739,Mobile,West,4659.88,,2,Electronics,C1449,740.62
41988,Tablet,South,3899.77,6/27/2024,4,Office Supplies,C1360,553.98
5457,Tablet,West ,4600.97,8/25/2024,3,Furniture,C1232,1346.78
42146,Smartwatch,South,2367.84,12/10/2025,5,Accessories,C1461,579.98
80,Camera,South,1384.93,6/16/2024,1,Furniture,C1181,343.66
12982,Tablet,East,2157.03,3/7/2026,4,Furniture,C1497,539.46
45611,Printer,North,1192.47,12/29/2024,1,Clothing,C1472,275.29
19221,Smartwatch,West,2340.19,9/8/2024,5,Clothing,C1156,353.91
45274,Monitor,,2339.44,6/23/2024,1,Electronics,C1469,374.66
28881,Mouse,North,1292.34,1/1/2025,2,Electronics,C1337,437.43
9029,Printer,West ,2898.77,7/12/2024,5,Electronics,C1043,539.22
1913,Headphones,East,4177.4,2/23/2026,4,Furniture,C1479,558.8
45727,Laptop,Central,722.89,1/10/2026,1,Furniture,C1058,214.25
32820,Monitor,South,3462.01,4/23/2025,5,Accessories,C1450,851.6
34339,Tablet,north ,2432.33,12/3/2024,2,Clothing,C1431,603.78
3236,Camera,,677.43,12/2/2025,3,Accessories,C1310,182.14
14349,,,2064.29,2/4/2025,4,Electronics,C1017,573.31
29105,Printer,West ,3270.9,12/20/2025,3,Furniture,C1291,886.7
48524,Keyboard,West ,3213.18,4/28/2025,1,Office Supplies,C1391,919.81
260,Tablet,north ,3281.38,2/18/2026,3,Clothing,C1013,464.92
33818,Camera,East,2369.64,1/16/2026,2,Furniture,C1259,802.51
29629,Monitor,,3794.48,12/7/2024,1,Accessories,C1244,1101.96
41631,Tablet,,4960.26,2/11/2024,4,Furniture,C1408,654.59
42402,Tablet,,4182.49,5/16/2025,2,Electronics,C1431,1459.31
42763,Printer,West,1897.62,3/18/2025,4,Office Supplies,C1458,486.58
15572,Keyboard,north ,216.56,10/15/2025,4,Electronics,C1365,74.34
587,Printer,West,525.28,6/25/2025,2,Clothing,C1273,172.85
28508,Keyboard, SOUTH,1817.46,11/6/2024,5,Clothing,C1312,351.97
7794,Tablet,South,896.64,2/22/2026,1,Furniture,C1037,171.31
3647,Tablet,West,534.74,5/13/2024,2,Furniture,C1118,88.72
9631,Smartwatch,West ,2320.12,8/23/2025,5,Clothing,C1258,706.88
18382,Mobile, SOUTH,952.66,10/27/2025,4,Accessories,C1043,273.78
2337,Smartwatch,east,2331.04,5/28/2025,1,Clothing,C1126,617.07
47225,Printer,,1302.81,2/23/2025,2,Office Supplies,C1446,223.07
48004,Camera,east,163.13,1/25/2026,1,Furniture,C1120,44.13
38472,Smartwatch, SOUTH,3296.91,4/2/2025,1,Clothing,C1411,820.43
6205,Camera,east,2828.87,,3,Clothing,C1318,921.59
8672,Camera,north ,779.04,4/11/2025,3,Electronics,C1453,249.64
38213,Tablet,,2424.85,8/6/2024,2,Electronics,C1074,310.04
34949,Mouse,North,698.07,9/11/2025,4,Furniture,C1085,130.14
36088,Laptop,Central,4271.41,7/29/2025,1,Electronics,C1117,1206.52
49218,Keyboard, SOUTH,3755.27,8/9/2024,5,Furniture,C1370,1005.21
8096,Keyboard,East,925.95,3/31/2025,3,Electronics,C1379,157.68
24075,Laptop, SOUTH,3238.47,8/18/2024,2,Clothing,C1184,594
30842,Tablet,South,1867.14,2/8/2025,2,Electronics,C1438,262.58
28784,,Central,2334.81,1/21/2025,5,Clothing,C1108,700.75
12752,Headphones,West ,3586.86,9/8/2025,2,Electronics,C1261,1011.89
2221,Tablet,Central,3985.29,4/1/2024,2,Accessories,C1267,578.07
31846,Printer,South,3916.2,3/16/2025,4,Accessories,C1005,1055.7
32159,Laptop,West ,3514.68,10/2/2024,4,Clothing,C1194,1022.19
40113,Tablet,,5936.11,3/5/2026,1,Clothing,C1385,1703.87
47100,Headphones,north ,2858.91,10/6/2024,1,Furniture,C1366,480.34
46043,Keyboard,Central,2424.9,4/30/2024,3,Accessories,C1295,402.43
46253,Mobile, SOUTH,3180.82,6/3/2024,4,Accessories,C1353,1070.99
21624,,,-1036.94,7/11/2024,5,Clothing,C1004,-263.24
18710,Mobile,North,1771.98,3/24/2025,1,Clothing,C1058,202.08
37980,Monitor,east,793.68,4/18/2024,2,Office Supplies,C1131,186.45
31964,Printer,,3938.54,9/17/2024,1,Accessories,C1459,1063.21
33921,Laptop,north ,4332.93,10/15/2024,4,Accessories,C1420,755.12
9824,Headphones,,3307.13,,2,Furniture,C1465,439.26
6630,Laptop,North,3137.31,10/5/2024,3,Office Supplies,C1451,820.06
14926,Headphones,South,3542.32,7/28/2025,3,Electronics,C1359,804.82
13845,Tablet,,318.5,12/29/2024,4,Clothing,C1379,86.5
4314,Tablet,east,3949.79,3/8/2025,2,Electronics,C1461,620.57
4095,Laptop,east,4509.02,1/14/2026,1,Clothing,C1457,478.39
48924,Headphones,Central,3573.9,9/17/2025,1,Office Supplies,C1176,520.45
20943,Tablet,north ,584.09,1/14/2026,1,Furniture,C1048,109.52
27537,Smartwatch,West ,2375.89,7/1/2024,4,Accessories,C1248,261.03
43562,Keyboard,South,2085.35,3/30/2024,5,Furniture,C1130,535.05
6257,Monitor,,3472.67,11/22/2025,3,Accessories,C1095,420.95
12815,Headphones,,1675.33,9/15/2025,1,Office Supplies,C1361,386.48
17599,Printer,South,3991.65,7/6/2024,2,Furniture,C1179,1343.91
40335,Monitor,,3330.31,1/31/2025,2,Furniture,C1068,498.78
34290,Mouse, SOUTH,324.03,4/25/2024,1,Clothing,C1440,35.37
10764,Printer, SOUTH,4458.31,10/29/2025,1,Office Supplies,C1069,991.36
20181,Smartwatch,West ,1937.52,3/20/2026,2,Furniture,C1138,304.97
30494,Headphones,West ,462.35,8/5/2025,2,Accessories,C1130,110.86
40635,Camera,West ,3123.32,2/16/2025,4,Clothing,C1456,346.91
26344,Keyboard,West,3900.32,2/12/2025,4,Clothing,C1426,935.05
17190,Headphones,North,296.93,6/13/2026,4,Clothing,C1175,51.82
583,Monitor,West,705.66,,2,Furniture,C1225,197.06
46707,Tablet,South,1208.91,5/2/2025,1,Clothing,C1113,419.38
45917,Laptop,north ,712.28,11/20/2025,1,Office Supplies,C1144,228.55
33646,Monitor,north ,5149.51,12/2/2024,2,Electronics,C1480,1395.71
14579,Laptop,north ,2085.71,2/14/2025,5,Office Supplies,C1450,351.95
22912,Smartwatch, SOUTH,4727.52,9/19/2025,2,Office Supplies,C1281,1074.52
13594,Keyboard,,3613.28,5/19/2024,1,Accessories,C1053,994.43
14813,Smartwatch,West ,1320.01,5/15/2024,3,Accessories,C1174,239.82
37607,Tablet,Central,4224.76,4/3/2026,4,Accessories,C1028,632.18
19704,Mouse,east,1873.66,5/22/2025,1,Office Supplies,C1382,493.29
13256,Headphones,east,5182.16,12/2/2024,1,Clothing,C1391,1273.95
19649,Headphones,east,2090.7,6/16/2025,3,Office Supplies,C1014,466.68
28185,,Central,3085.62,1/9/2025,5,Electronics,C1215,344.24
20395,Mobile,,6141.25,3/1/2025,5,Electronics,C1427,888.87
7786,Printer,East,2797.4,,4,Electronics,C1224,649.49
39783,Laptop,South,5477.9,7/4/2024,5,Accessories,C1181,713.35
14546,Tablet,Central,2053.8,5/26/2024,4,Accessories,C1163,328.65
16436,Smartwatch,north ,1079.65,1/24/2025,5,Clothing,C1292,338.28
21583,Headphones, SOUTH,607.93,10/10/2025,4,Clothing,C1010,151.19
30872,Mobile,,3965.3,7/24/2024,3,Office Supplies,C1392,771.18
22851,Laptop,West ,712.02,3/28/2024,5,Electronics,C1306,184.55
18848,Camera,east,3895.61,11/8/2025,3,Furniture,C1396,1251.66
40430,Laptop,,1138.37,8/20/2025,5,Office Supplies,C1241,283.78
48618,Headphones,Central,4045.32,1/19/2025,5,Office Supplies,C1330,1062.87
36766,Tablet,North,657.1,11/14/2025,1,Office Supplies,C1375,205.1
13647,,East,3143.02,8/2/2025,1,Electronics,C1442,839.66
1245,Headphones,north ,3075.25,8/22/2024,1,Office Supplies,C1286,618.94
44742,Keyboard,North,4954.09,6/9/2024,5,Clothing,C1141,708.89
32124,Camera,,351.2,10/1/2024,1,Electronics,C1297,98.86
10194,Camera,South,3114.26,1/8/2024,5,Electronics,C1413,735.46
32898,,Central,2576.44,8/2/2024,2,Accessories,C1283,825.29
38852,Tablet,,1544.47,3/18/2024,4,Furniture,C1426,370.73
13774,Smartwatch, SOUTH,1923.21,4/6/2024,2,Electronics,C1116,199.81
43346,Keyboard,West ,144.85,4/5/2026,3,Electronics,C1439,20.56
26891,Mobile,South,1449.83,10/1/2024,5,Office Supplies,C1309,322.4
782,Smartwatch,East,1900.05,1/28/2025,5,Accessories,C1283,647.84
36163,Laptop,east,2154.4,5/17/2024,2,Clothing,C1327,721.35
25957,Tablet,East,1151.08,10/23/2025,1,Clothing,C1127,297.63
24780,Monitor,South,2798.97,11/28/2025,1,Office Supplies,C1089,539.24
40377,Camera,South,4630.53,8/20/2024,2,Clothing,C1256,464.69
43999,Laptop,South,2619.94,8/11/2024,1,Office Supplies,C1373,694.11
42611,Printer,,4666.59,5/16/2025,3,Office Supplies,C1313,1006.64
24384,Tablet,West ,4606.71,9/27/2024,2,Accessories,C1205,1455.42
47048,Camera,north ,4560.58,3/20/2024,4,Electronics,C1399,1240.09
15718,Mouse,,1656.03,11/25/2024,2,Clothing,C1133,484.31
24020,Monitor,North,2298.01,4/15/2025,4,Office Supplies,C1056,795.14
23968,Keyboard,,2964.89,2/12/2026,2,Electronics,C1227,435.9
41602,Laptop,east,3078.28,4/23/2025,4,Accessories,C1271,454.52
47476,Monitor,West,-415.94,5/14/2024,4,Electronics,C1086,-78.55
4678,Headphones,North,1951.29,,2,Electronics,C1048,463.83
30693,Laptop,South,4426.28,6/14/2025,5,Electronics,C1487,534.35
117,Keyboard, SOUTH,4459.41,7/3/2024,4,Electronics,C1497,1130.18
3469,Mouse,South,3502.15,3/23/2024,4,Electronics,C1335,1058.28
47227,Monitor,East,984.47,4/17/2024,5,Office Supplies,C1237,281.42
27397,Headphones,West,2567.82,6/8/2026,2,Electronics,C1424,497.1
42491,Camera, SOUTH,1095.96,4/3/2025,3,Electronics,C1087,375.09
8449,Printer,South,3909.72,10/7/2025,2,Accessories,C1479,1075.5
25861,Monitor,east,1561.06,10/4/2025,2,Clothing,C1274,520.13
11881,Mobile, SOUTH,1181.46,1/25/2025,1,Clothing,C1325,150.61
39844,Printer,South,199.77,1/30/2024,1,Office Supplies,C1088,27.41
27180,Tablet,West,2714.66,5/8/2025,4,Clothing,C1423,852.28
17994,Tablet,,1693.13,2/13/2024,2,Clothing,C1133,190.02
3810,Laptop,Central,765.19,7/18/2024,5,Furniture,C1370,188.92
5906,Mobile,north ,4727.2,,5,Clothing,C1131,821.82
38094,Keyboard,Central,5345.36,5/25/2024,1,Electronics,C1136,1721.11
45679,Camera,West ,3997.8,7/6/2025,3,Furniture,C1478,526.75
28647,Laptop,east,1542.46,1/24/2026,1,Accessories,C1301,441.84
47639,Smartwatch,north ,-430.2,7/10/2024,4,Electronics,C1060,-113.53
13495,Keyboard,West,3514.05,2/11/2026,5,Electronics,C1462,892.64
9526,Headphones,East,476.74,10/7/2024,4,Furniture,C1416,101.62
7761,Mouse,West ,2650.79,3/2/2026,3,Furniture,C1140,468.32
13327,Monitor,South,2167.03,7/19/2024,2,Electronics,C1288,294.51
369,Smartwatch,North,3938.55,1/24/2025,3,Office Supplies,C1014,547.89
11457,Monitor,East,2591.22,3/8/2025,3,Office Supplies,C1168,636.19
26457,Mobile,West ,1716.74,10/31/2025,2,Office Supplies,C1491,261.88
9332,Laptop,east,2035.14,,5,Clothing,C1434,303.81
28905,Monitor,South,1697.85,12/10/2025,3,Accessories,C1448,248.28
17009,Laptop,,3589.33,1/24/2026,4,Accessories,C1172,701.03
960,Keyboard,Central,1082.29,7/12/2024,3,Clothing,C1238,370.94
29214,Tablet,South,3294.97,7/29/2024,1,Clothing,C1465,1027.64
8643,Keyboard,East,1167.33,4/10/2025,2,Accessories,C1345,125.48
29632,Keyboard,West ,3602.84,7/14/2025,4,Furniture,C1132,557.64
16992,Camera, SOUTH,2524.68,1/13/2025,4,Furniture,C1264,664.34
31737,Headphones,South,1612.62,10/11/2024,1,Accessories,C1373,484.4
1817,Smartwatch,West ,3057.78,12/26/2024,2,Electronics,C1196,793.95
4446,Headphones,,4722.71,8/19/2025,5,Electronics,C1486,1394.61
7828,Headphones,north ,4432.29,,1,Office Supplies,C1277,1230.13
6409,Keyboard,West ,1088.22,5/11/2024,3,Electronics,C1204,340.99
28629,Mouse,Central,4713.41,7/7/2024,3,Electronics,C1491,514.64
14798,Keyboard,East,-2446.94,1/1/2026,2,Furniture,C1393,-645.69
11685,Printer, SOUTH,232.3,5/23/2025,1,Accessories,C1407,80.76
38997,Headphones,West,3801.73,12/13/2024,5,Clothing,C1309,1145.29
37174,Monitor,,2152.59,2/12/2025,4,Accessories,C1227,299.55
34346,Printer,East,2783.88,3/12/2024,1,Clothing,C1261,476.06
26629,Camera,West,1684.05,10/9/2024,4,Furniture,C1096,185.15
34436,Tablet,South,4041.96,3/19/2025,2,Furniture,C1134,1125.95
22227,Mouse,east,1751.52,10/30/2025,4,Office Supplies,C1403,386.89
43052,Mobile,,571.75,5/1/2024,5,Clothing,C1072,144.54
14023,Mouse,,982.78,11/30/2025,5,Accessories,C1126,301.4
46026,Keyboard,East,215.09,4/26/2024,3,Accessories,C1022,34.89
